Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1263.28733171098,1589.80148866142,1860.00281113287,2166.85423141608,2261.24730903274,3122.36267319362,3643.04717619274,3694.35933980214,3623.92724054274,3491.63749125449,3331.69511469189,3562.81633352183,3837.57802362633,3893.85957814877,4135.20153132694,3869.58842704537
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,226452138291.542,266298911661.144,349881601458.56,412336172446.849,416397025729.361,486807615326.147,580764902917.439,598868460912.847,460293149324.326,432687036177.818,384951479697.42,417983583565.54,445345256459.105,294356680624.658,258245497664.394,191718271483.759
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,3246.05112244352,3774.35805548168,4904.6661830977,5717.31414752978,5709.94829332501,6599.66093791004,7781.40580096573,7927.84490768322,6018.32289953548,5585.52560393247,4904.32731485169,5253.42656033356,5520.31478213998,3598.48345396129,3114.62275284063,2282.55186460415
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,49954890353.2609,65140147197.1215,88837055195.2619,131614433712.245,111657581662.35,138516722649.573,185749664444.444,218002481737.691,234637675128.645,228415656174.957,166774109673.732,166602488747.885,190643898226.351,212271807144.367,222434137055.838,167224432560.319
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,1855.52234835917,2373.20944765192,3182.8413509962,4636.63932484705,3853.82862013793,4657.28026921588,6045.4945669195,6836.07399513338,7076.55226525188,6637.68437454551,4688.31801743466,4550.65863784829,5076.69079455993,5523.07837548534,5658.49226654047,4157.48449469489
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,211703631389.131,231983616861.122,269818695592.664,274819833015.966,235879085857.183,222071182064.214,237644567329.291,224984397510.31,238483849535.574,258909619169.7,291521892625.047,299556360839.631,338503196943.167,385967106117.099,398590210120.337,418621818482.305
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,50891.3480877563,54283.0647249869,61337.1796201595,61213.3065219911,52008.72824346,48698.1653176731,51886.5084852792,48914.6175297166,51577.279358775,55586.9625976761,62000.1188069238,62993.7450967453,70413.1218331383,79297.729203754,80778.8296145658,83812.8029661508
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,3032400000,3422651333.94664,4466100440.17607,5928420955.88235,5487083657.89064,5920177688.50433,6566098381.6696,6690725118.48341,7000748788.49461,7708834951.45631,7085288006.11154,6846691871.45558,6979581724.58172,7491969312.87525,..,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,37766.6795361987,42107.8372346818,54196.3017277391,70986.3013336808,65029.0197548044,69767.343364103,77349.2252431953,79148.3322507324,83357.1326843437,92334.6463139171,85126.9704694293,82197.12677026,83477.834285154,89112.6677158571,..,..
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,142660526327.517,154157752143.274,179067829653.611,216338894091.416,207499297357.78,234000056700.031,261013927690.223,257173086463.689,292692657451.921,310047504908.571,300122499721.281,318616506157.945,352667925811.028,370455651179.958,394652208893.138,401953804837.087
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,20585.6374839494,21854.8778858293,24939.4617976924,29599.7830138211,27719.7949874132,30694.1676766923,33610.6940289761,32510.3452959596,36316.4783735865,37738.4160702766,35813.7134069142,37282.5305590856,40474.6681292998,41704.8285653125,43588.713153649,43610.5203308148
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1857524312896.41,1947919708944.93,2210292636189.43,2398856598798.89,2191241872742.43,2134017843247.16,2291991045770.29,2087077032435.15,2141315327318.21,2159133919743.77,1835899237320.04,1875797463583.87,1956950469673.29,2091117091124.1,2004913357800,1886445268340.71
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,32043.1403684119,33501.6581673044,37822.6652377427,40778.3427367209,37079.7586704546,36000.5201179254,38599.0622070322,35053.5262442572,35549.9746972954,35518.4152916749,30230.2263021296,30939.7142462298,32326.6742113994,34608.6756017054,33566.7873041609,31676.2020987349
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,11243868485.7428,11930171468.3796,12799593017.7101,13709402085.3206,12120460872.8003,13220556882.7046,14444655299.8772,14807086889.2099,14264202737.3082,13899228824.2161,14188935947.5694,14077109396.8584,14808989993.3185,15730793852.7913,15830768549.8916,13812421803.4084
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4103.6016371324,4331.29205282124,4623.74789719712,4928.12640901515,4335.17841077413,4704.04775962425,5111.46598710697,5209.85926362567,4989.73408891012,4834.28400949801,4907.927415189,4843.74989999401,5070.0995030616,5359.99378939638,5369.4983713849,4664.52915035973
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,4755410630912.14,4530377224970.4,4515264514430.57,5037908465114.48,5231382674593.7,5700098114744.41,6157459594823.72,6203213121334.12,5155717056270.83,4850413536037.84,4389475622588.97,4922538141454.62,4866864409657.68,4954806619995.19,5064872875604.59,..
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,37217.648727917,35433.988963743,35275.2284312667,39339.2975731826,40855.1756354596,44507.6763859172,48167.9972684965,48603.4766497749,40454.4474578903,38109.4121125573,34524.4698609337,38761.8181501925,38386.5111457057,39159.4235633952,40113.0609702277,..
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,12588665303.244,15056929760.2257,17110587447.1086,22657662392.5602,24537876056.338,27133804225.3521,29524149154.9296,31634561690.1408,34454440140.8451,36847643521.1268,38587017887.3239,39892551126.7606,41408960845.0704,42932112676.0563,44502895915.493,43697659275.3137
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2183.39464250953,2513.02873201623,2735.37876694903,3455.76995322946,3559.69210151978,3736.64546207921,3852.89002548782,3910.34689406377,4044.42686891185,4131.44735046027,4164.10876894014,4175.35660192301,4231.51827999134,4308.1510738997,4405.48710929391,4282.76582261085
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,57123671733.8952,81003884545.4099,104849886825.584,133441612246.798,115308661142.927,148047348240.643,192626507971.584,207998568865.789,236634552078.102,221415572819.5,184388432148.715,137278320084.171,166805800595.704,179339994859.384,181667190075.541,169835426427.153
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3771.27895733845,5291.57530451457,6771.41479681885,8458.01715432982,7165.22317483703,9070.48825285747,11634.0012021103,12386.6992652963,13890.6309562926,12807.2606866152,10510.7718884149,7714.84184376024,9247.58133129626,9812.62637077396,9812.5958082732,9055.74500903002
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,18737897744.7948,25825524820.8064,31958195182.2406,35895153327.8497,37021512048.8158,40000088346.8041,41953433591.4101,50412754861.0191,55096728047.9408,61448046801.6041,64007750169.3344,69188755364.2995,78965004656.1823,87778582964.1388,95503088538.092,98842939649.1149
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,511.616394301253,685.954422921829,825.666554958746,902.06995780481,905.131653352153,951.687779975318,971.633036511422,1136.86989308435,1210.38543482726,1315.80222496925,1336.88326508851,1410.53202527561,1572.34573373101,1708.00142830255,1816.54712375218,1838.20996794042
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,112133944.253532,110234939.759036,132671742.950381,141042610.300285,132420059.273124,156120895.248578,181705002.578649,190243321.598675,185113921.606488,179703443.302686,171117872.436331,178328873.030033,187276210.91355,196737895.995218,194647201.946472,199573325.992705
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1214.63560321853,1168.47330173558,1374.39519895558,1428.13497671411,1312.02500072452,1516.76766004642,1734.90239727549,1788.69039384231,1715.8130414831,1642.82266908029,1542.61696824336,1584.73702805528,1640.57195968174,1698.32958680978,1655.05069337521,1670.82469059412
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,934901071332.984,1053216909887.56,1172614086539.86,1047339010225.25,943941876218.743,1144066965324.49,1253223044718.99,1278427634342.59,1370795199976.18,1484318219633.63,1465773245547.15,1500111596236.37,1623901496835.79,1724845615629.26,1646739219509.89,1630525005469.11
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,19402.5026259549,21743.4774514254,24086.4104391677,21350.427979823,19143.8516053025,23087.2256438476,25096.2638838239,25466.7605170594,27182.7343101936,29249.5752209742,28732.2310762599,29288.8704389833,31616.8434004683,33422.9442100836,31846.2182324258,31489.1226973168
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,3663101604.27807,3846819721.4904,4655899260.88147,5687417606.56218,5653792720.20006,5835874320.56211,6701698218.26281,6499807272.26005,7074777526.896,7396705194.63266,6442915788.30578,6719172016.82533,7245707184.81699,7942961738.30893,7953156068.06986,7611402165.24217
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2147.46427105376,2237.12659780918,2685.98622183949,3254.82026926105,3209.69410857047,3286.55744309904,3741.87505207304,3596.80465465781,3891.26636343866,4080.33071724595,3603.02550073134,3780.00368867233,4045.61420880757,4419.91432698449,4445.89070247935,4287.20090326802
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,80798630136.9863,101548931771.192,114639690358.902,147395089285.714,105963168867.269,115419399860.433,154068115942.029,174070382279.385,174161142454.161,162631412508.784,114567298105.683,109419728566.7,120707435412.358,138182400493.585,136196760180.976,..
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,35591.0371337921,42781.5647521665,45782.1485715013,55494.9300965412,37561.7259257377,38577.4982788212,48631.7834045849,51979.1206895335,49388.0533799687,44062.3409134598,29869.552753237,27653.1576200281,29759.4674424751,33399.060475851,32373.2511149607,..
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2460248026.17783,2834168889.42019,3802566170.81543,5139957784.91084,4690062255.12247,4794357795.07139,6197766118.59856,6605139933.41063,7335027591.91628,7468096566.71158,6678178340.45121,6813092065.83507,7702934800.12836,8271106196.04265,8871019822.76703,7735976612.64163
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,476.552129968975,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848,1282.43716202467,1279.76978265986,1121.08283510739,1120.66651300848,1242.76964282023,1308.13977921849,1374.03113639092,1173.61135576213
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2735558726.25625,3452882514.00166,4222962987.53859,5443915120.50795,5832915387.08908,7127792629.58294,8749241114.18913,10191350119.6808,11942230508.334,13268458231.9284,14390442307.3996,15805692545.8723,16853087485.4118,17953786416.1431,18245925331.2396,19136194848.6534
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,475.610796203932,590.632606321619,710.344576075256,900.322182853581,948.654240859712,1140.59865722652,1378.36201638757,1581.39613965165,1825.66567150301,1998.3331079631,2134.71306235123,2308.79980768962,2423.84759760338,2542.48976862177,2544.95255026876,2630.20377393196
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,16959313005.6005,21517445447.705,31004884420.7359,35756225697.9974,26317286627.7453,23869752327.3325,28374734038.0031,28324787663.6545,30436727789.4364,31329367172.7409,27239653843.5022,28052325862.0461,30383528686.2906,34399206589.8596,34055464655.3254,33505185228.7067
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,7575.18339323919,9699.72166234066,14091.0476501135,16422.1119788425,12288.2138312435,11379.7980636181,13776.0887766199,13923.4739800663,15122.7352781866,15713.536972819,13774.6052739114,14315.7928949778,15643.485634322,17849.5592976346,17794.4786167812,17619.9523907399
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,21497336498.9718,22022709851.5423,24827355014.66,29118916105.6053,35399582928.6236,38443907042.3217,39927125961.194,44035991745.6716,46909335135.1244,48134486624.6103,49939374832.7031,51205122503.8143,53140638269.1211,54961275741.5589,51991634491.6345,33383246857.58
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,4575.10745896031,4626.85300341662,5207.79272300926,6111.32728102035,7354.95360478492,7761.64148945415,7675.30893971499,7952.15123928179,7933.2332493476,7687.93051905549,7644.54514657966,7626.30019562992,7792.5988604995,8012.53923684943,7583.69914645363,4891.00147031944
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1682350934.85132,1800105589.60349,1682016947.22798,1766825412.77296,1740830510.87482,2234731973.55119,2579421686.24912,2477702252.80078,2367113170.00373,2441053175.70743,2359759799.04224,2114323793.98266,2306843528.52853,2514146887.91664,2366213068.57507,1844510137.67817
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,842.812630961302,904.606129755869,846.542320764829,889.134285513762,874.729860474201,1119.84364083093,1287.26953644869,1229.63623247423,1166.9117557183,1194.5756269342,1146.06468787308,1018.93109291945,1102.94441037887,1192.4843195181,1113.37214033581,861.014548091526
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2721000000,3067000000,3144000000,3177000000,3277826000,3285455000,3264000000,3070518100,2950000000
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,294.893220066163,336.11567425435,396.601761281558,478.399540115575,470.948121388477,513.44556667507,596.89663532503,657.935779084461,721.929545608081,721.182298552956,710.384016560869,714.623392230031,698.702358713664,677.322319098497,621.892953622715,583.271727316711
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,47334148578.4164,54961936662.6066,67516236337.7158,87140405361.2292,63028320702.0343,74773444900.5368,34699395523.6073,81873662518.8238,65502870173.7831,41142722414.3351,27842131479.8726,26197143268.1243,37883243650.452,52607888717.9487,52091152228.3425,25418461532.2008
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,8163.00937006792,9336.35349807157,11300.1932349905,14382.5952856913,10275.261539034,12064.7729057622,5554.18005326459,13025.2793212496,10363.8042471988,6466.90823717602,4337.91913919348,4035.19680169994,5756.69932474775,7877.12460954542,7685.94813248318,3699.22862081017
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,3659251525.8593,4000239272.61126,4601299566.81106,5081432924.0144,4504549214.22663,5082366478.08994,5739977477.47748,5456009384.66461,6391735893.83968,6657170923.37918,6268391521.19701,6237264055.20601,6474256118.61481,6839145106.86164,..,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,105399.260494824,114374.246536419,130655.636959737,143264.059432586,126096.610425402,141192.534673018,158130.45751887,149010.224898665,173030.208279363,178864.851913785,167313.266280449,165642.386275555,171253.964253797,180366.715197575,..,..
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,26097677571.8373,30183575103.5262,39697891351.9431,47797551587.8823,37388122046.1496,37128694028.243,43535051482.3869,42927454291.478,46523420074.4372,48533659592.1728,41418872976.1196,43018087237.5741,47640770634.427,53696648755.4347,54639938780.2352,55887271833.0025
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,7854.76527867855,9230.70798102521,12285.4470537014,14944.996652175,11820.7761591359,11987.508411647,14376.9478643932,14367.709424872,15729.6524666512,16551.018202078,14258.2293345128,14998.1250595137,16843.699654691,19166.812272892,19555.2110652539,19997.5925262112
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,37347394602.6614,42414308116.9239,50888134410.0739,55849686538.7432,51370543206.4462,53212476812.2957,60004630234.4135,56677961787.0717,61739352212.3049,66103853236.7572,57744457954.7297,60691483443.1221,64023412339.7075,70885325883.0941,71104919108.1411,73263982103.0119
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,80289.696409954,89739.7116961301,106018.492790674,114293.84332087,103198.669312625,104965.306078267,115761.507705096,106749.013622989,113625.13289956,118823.648368575,101376.496574339,104278.390971905,107361.306947271,116597.295637954,114685.168424149,115873.602630203
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,12160002995.8433,14874147024.2708,18439876056.1978,21027044550.5667,21587740941.5979,28241858488.9155,36845925519.4433,43189526777.5567,51536304807.6803,54903031137.7096,45060237946.149,45085114632.7125,50456765512.0857,55302446577.8879,55153707948.7021,..
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,25183.132681202,30121.5604253322,36550.5051618973,40810.8280358493,41010.0682589849,52473.1909904323,66891.2819664822,76572.1517871286,89260.7571041005,93022.8751422537,74839.3320403144,73569.4336917492,81044.8899769759,87554.7138573949,86117.6554287201,..
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,5859269849.14523,6395712392.23682,8524620739.24074,10725137477.9995,9616879920.50734,9982711030.26388,11551821062.3334,11578978052.8789,12423557906.9182,12522959157.2295,11323023786.5698,11848615018.398,13176313233.1978,13614412550.8722,14191911512.041,13720634105.403
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,319.537475081164,338.751198261085,438.65551579131,536.351379012958,467.539800351514,471.959197029823,531.265498542052,518.15295430212,541.06605856927,530.861120641159,467.23555367358,475.955608372416,515.293309281062,518.401122965529,526.224572187396,495.490400891458
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,3655909664.1423,3998020176.67364,4432937045.79897,5321012192.33619,6191127665.1963,6959655570.89098,8004000737.30717,6028487928.83351,5518880768.57955,6047813437.31804,6373212640.84604,5433040159.88747,8787570920.44408,9712994564.91596,10862613621.906,11961848552.5977
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,289.555214787188,308.163618229107,332.259094554424,387.60572119129,438.211856815356,478.668688469613,534.951050199388,391.561705197224,348.429873679261,371.269521706741,380.596987683774,315.777987100071,497.310409707697,535.351345663708,583.110203584039,625.29412916014
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,143534102611.497,162691238209.476,193547824063.3,230813897715.69,202257625195.063,255016609232.871,297951960784.314,314443149443.149,323277158906.979,338061963396.376,301354803994.367,301255380276.258,319112136545.438,358715057123.739,364681367531.684,336664444247.042
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,5587.02477972975,6209.12616705899,7243.45680069813,8474.58776222379,7292.4949731478,9040.56849464524,10399.3702125714,10817.4317100783,10970.1042996033,11319.0619448482,9955.24272167626,9817.78709031009,10259.3048064811,11377.6542013813,11414.2026894664,10401.7940137994
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1163362437.5,1575200390.625,1868383460.9375,2271646187.5,2345294875,2588176054.6875,2774351760.03287,2886170571.69634,3295011381.75405,3697351596.83753,4109447297.00709,4379115587.82957,4754352303.8929,5299773143.69623,5642179170.45898,4030203166.77482
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,3640.0121322011,4809.93374014089,5574.40198148264,6614.23617985838,6636.54387067016,7076.73982087196,7291.46596660877,7265.72339947372,7928.47644265061,8499.30714783649,9033.45972427115,9209.39966526025,9577.70237570034,10276.7733887971,10626.4333466909,7455.85572772295
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,6247515449.73015,6905934548.38354,8156469132.86716,9838404004.93274,10231962890.6125,10689167195.3375,12995113407.2335,12442036265.1484,13242691429.5942,14364937996.8661,13104764333.9941,14026048690.7312,15365714371.3316,17070866299.0945,17281815733.9596,17393761397.0805
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,489.022820909143,523.043008265274,597.479838805985,697.087868500301,701.712040297053,710.274249372168,837.605820999201,778.625269510972,805.03397960822,848.279042956769,751.47288662264,780.723569528087,830.021515346886,894.804776510366,879.122775162059,858.915805496235
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,6416184181.07201,6778324049.68009,7925371475.49959,9090406767.24769,8696366907.4743,9035932122.49768,9638916481.06904,9462238211.48657,10551661176.7831,11626281387.0068,11091434483.5238,11721521912.7202,13221298307.8894,14864712990.1631,15215714309.0974,14647384607.604
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,15888.1723209834,16723.8841811168,19485.8711939782,22205.3568142179,21083.2771462998,21799.1742559798,23155.5547893882,22527.6367563271,24771.0765781929,26754.2684451944,24921.6036820869,25741.4460613677,28250.6977747589,30672.2922439038,30186.1959621979,27884.6428274251
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,136559500,141515800,148346700,151898900,149769600,160407100,172188500,180436300,184840400,182142800,183814300,201510900,213204100,221588900,239462200,..
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2471.35204589464,2537.71720613288,2646.87399636013,2704.46355446355,2662.33401475424,2846.06554177534,3046.29007147406,3181.62470023981,3246.63024959163,3185.26135389889,3199.88684631989,3490.99838885713,3672.57678328424,3793.55098267479,4073.10982973584,..
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2936019525.60241,3919577285.92703,4346206808.54026,5206444406.66154,4714592492.92972,5628882266.37767,6764635686.79345,6728208836.22143,7223063169.72749,6592537781.81518,6166857628.62212,6398744505.08129,6757333550.27933,7050987978.12063,7600650037.8463,7778525642.92883
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,970.842360719242,1259.54150505961,1357.12428510502,1579.51154806573,1389.33853309998,1610.92160333629,1879.77247186677,1815.21893947923,1892.09400026444,1677.10901942794,1524.07175254803,1536.85488788877,1577.86437020455,1601.29193164614,1679.44260484157,1672.9235348238
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,6488750452.60067,7028803365.70151,8150138757.15741,9990370016.30771,9128843109.15588,10003670690.3497,11518413429.9684,11668696526.2123,12129658758.3254,12803438964.9438,11692287066.381,12232469391.7573,13259348213.99,14181930162.4161,14046337854.8466,10914065306.2423
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,5282.90602155635,5695.96932704928,6574.65433811493,8030.06300537304,7318.12640972422,8000.37643182154,9197.04299089459,9291.23637906451,9637.01572897807,10153.9326919124,9260.44730250635,9681.62310691029,10484.9058280992,11208.3273037494,11097.5869332309,8622.67551491013
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,877476221382.101,975387131716.089,1052696282278.87,1109989063586.62,900045350649.351,1057801295584.05,1180489601957.61,1201089987015.45,1274443084716.57,1315351183524.54,1171867608197.72,1078490651625.31,1158913035796.37,1222348807283.2,1268870527160.03,1076163316174.94
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,8277.67156384567,9068.29421839425,9642.68051672231,10016.5712139986,8002.97217765844,9271.39839576997,10203.4212952716,10241.727828043,10725.1835873796,10928.9160089988,9616.64555810607,8744.51555912786,9287.84958732302,9686.51424383118,9946.03382879198,8346.70237883571
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900,332265200,366666800,401932300,408060600,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2358.1466999576,2406.11441152466,2458.65839413263,2541.26162493119,2721.97609035554,2885.30549185744,3009.25682468487,3131.38671463839,2994.79239440343,2971.51260191356,2906.61701228808,3014.70035839042,3289.64211697365,3568.291015625,3585.42320162374,..
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2988348836.471,3408244549.19999,4401189466.14058,6054849884.52656,5439422031.39627,6974960345.3712,8414360656.29632,8709165249.26928,9496684701.43325,9510219299.49557,7745231660.33425,8071480540.86068,9669759987.02633,11456728401.3069,11968699005.9801,11914040905.2626
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1034.70705816743,1183.37921117185,1531.68547618214,2111.20149504197,1899.01011658378,2437.52997842423,2942.25594861529,3045.73987422417,3322.0384362615,3328.80144892125,2732.45711293733,2880.43928129296,3509.69345025814,4230.3630367862,4494.01840306454,4551.13067562421
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,4203084193.50827,4582988332.70606,5867916780.72817,6476490405.74191,5451653237.01028,5367625613.15127,6088808463.25167,5743029680.07195,6555983530.34932,7069616048.89066,6261622101.40908,6472990923.1791,6431314957.07185,7194024563.06094,7423709839.9194,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,124197.275382905,134048.621858085,169966.306938019,185785.725924897,154775.380774218,150737.892475253,169016.196065279,157520.219426533,177673.74536842,189432.370013147,165989.505113832,170028.655717864,167517.059727856,185978.609251356,190512.737442436,..
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2523471532.01083,3414055566.1138,4234999823.30839,5623216448.86852,4583850367.88972,7189481824.07288,10409797649.3063,12292770631.1967,12582122604.1921,12226514722.0861,11749620619.5962,11186734674.3847,11425755279.5395,13108769495.7472,13996719329.4236,13137128659.479
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,998.829388045669,1334.21272417801,1632.72758172733,2136.56240185072,1714.3618273845,2643.28708316435,3757.56541460408,4351.88846071215,4366.08953699572,4158.52147149753,3918.58701514963,3660.15194371362,3669.40693442825,4134.97937229071,4339.84462487314,4007.30888507766
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2257174480.78597,2721903148.91482,3680711743.77224,4545674527.61096,4159330369.5471,4143033275.88493,4544516982.18263,4087725812.66864,4466040642.84766,4594024179.62003,4054712082.54743,4377033429.26721,4856632399.45775,5506767831.83751,5542674764.89028,4778582336.18234
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.48239970574,7328.93225247529,6586.7212793222,7189.29542462924,7388.14779373126,6517.16375162528,7033.60489868635,7803.41113682269,8850.09463079793,8910.65155409448,7686.09294918651
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,62343022650.8742,68640825480.9223,79041294874.4553,92507257783.5697,92897320375.8176,93216746661.5977,101370474295.109,98266306615.3632,106825649872.108,110081248587.369,101179808076.36,103311649248.024,109682728023.112,118096227400.092,119700325461.938,112870591694.044
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018.02554710957,2196.01127633502,2499.25993757187,2890.36071538625,2866.92411016989,2839.92611978697,3046.94785427611,2912.65827494029,3121.68008083643,3171.69919227376,2875.25798516781,2896.72219562665,3035.45443323105,3226.98279356862,3230.40972230151,3009.24945958152
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,8542070109.70903,9176889070.42298,10450843291.2931,12556195188.5962,11914471497.1492,11104648673.0016,14381552432.9494,16350804543.0515,16974320551.0213,17716084107.5888,15950969018.9458,11936999283.1791,13219084261.3664,14845870050.7092,15291448211.603,14021421105.9078
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,416.809824183966,435.334063299058,482.198563648376,563.649634288657,520.402631609141,471.904343344477,594.586147098683,657.644676541878,664.077510357336,673.96921195694,589.85904996253,428.926672944529,461.415094120589,503.317925171139,503.57065659174,448.607453580724
